# Observation File: observation.dat column names:
# -----------------------------------------------------------------------------
# Observation Name: time [d]
# -----------------------------------------------------------------------------
# Observation Name: evaporation cumulation [m3/d]
# Region: surface domain
# Reduction: integral
# Variable: surface-evaporative_flux
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: discharge cumulation [mol/d]
# Region: surface outlet
# Reduction: extensive integral
# Variable: surface-water_flux
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: surface-subsurface exchange cumulation [mol/d]
# Region: surface domain
# Reduction: extensive integral
# Variable: surface-surface_subsurface_flux
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: thaw depth [m]
# Region: surface domain
# Reduction: average
# Variable: surface-thaw_depth
# Number of Vectors: 1
# =============================================================================
"time [d]" "evaporation cumulation [m3/d]" "discharge cumulation [mol/d]" "surface-subsurface exchange cumulation [mol/d]" "thaw depth [m]"
5.710000000000e+02 4.158118262717e+01 2.253772520935e+06 9.025224099779e+05 1.880000000000e-01
5.720000000000e+02 3.201222890316e+01 1.961324890626e+06 8.149310995895e+05 1.930000000000e-01
5.730000000000e+02 1.538928344863e+01 1.478547615655e+06 -3.098490561431e+06 2.000000000000e-01
5.740000000000e+02 2.546690258177e+00 1.229633727505e+06 -2.635099912104e+06 2.040000000000e-01
5.750000000000e+02 1.689275611322e+01 1.265374080590e+06 -1.110336661294e+04 2.070000000000e-01
5.760000000000e+02 2.587836078018e+01 1.293970326844e+06 -1.981457118432e+06 2.070000000000e-01
5.770000000000e+02 5.022703781038e+00 8.074150405613e+05 -8.914195613988e+05 0.000000000000e+00
5.780000000000e+02 -6.992175408240e-01 7.057576010434e+05 8.122596600832e+05 0.000000000000e+00
5.790000000000e+02 7.729672603995e-02 6.919956631603e+05 7.849058027260e+05 0.000000000000e+00
5.800000000000e+02 5.597604523563e-01 6.615580089588e+05 7.654497444750e+05 0.000000000000e+00
5.810000000000e+02 6.715565648507e-01 6.585560358325e+05 7.489570188446e+05 0.000000000000e+00
5.820000000000e+02 -4.659142682751e-01 7.340086377421e+05 -9.381322181127e+04 0.000000000000e+00
5.830000000000e+02 -7.714481231193e-01 7.021547013745e+05 5.088877520974e+05 0.000000000000e+00
5.840000000000e+02 1.423600756965e-01 7.272354916422e+05 -1.186588946884e+06 0.000000000000e+00
5.850000000000e+02 1.709364808834e-01 8.996237356948e+05 -3.095706039165e+06 0.000000000000e+00
5.860000000000e+02 -4.104795906531e-01 9.763165248118e+05 -2.208155849609e+06 0.000000000000e+00
5.870000000000e+02 -5.402694844149e-01 9.062781748198e+05 -9.697554178526e+04 0.000000000000e+00
5.880000000000e+02 -5.937030423695e-02 1.023774161343e+06 -2.806845421430e+06 0.000000000000e+00
5.890000000000e+02 5.172648659734e-01 1.148982840746e+06 -3.595913441104e+06 0.000000000000e+00
5.900000000000e+02 9.013497072697e-01 1.008892510707e+06 -7.120486963469e+04 0.000000000000e+00
5.910000000000e+02 -1.886711708067e-01 8.482429034191e+05 1.053334733322e+06 0.000000000000e+00
5.920000000000e+02 -4.991578400622e-01 7.348460130873e+05 9.925027037621e+05 0.000000000000e+00
5.930000000000e+02 4.137868508750e-01 6.720876512639e+05 9.462824846967e+05 0.000000000000e+00
5.940000000000e+02 1.589641481657e-01 6.323983218133e+05 9.001096046207e+05 0.000000000000e+00
5.950000000000e+02 4.605379440722e-01 6.291376362961e+05 8.698866498290e+05 0.000000000000e+00
5.960000000000e+02 -1.375204303921e-01 5.423737651632e+05 8.391718426911e+05 0.000000000000e+00
5.970000000000e+02 -7.984260253316e-01 5.236673428046e+05 8.057995657941e+05 0.000000000000e+00
5.980000000000e+02 -1.435791668679e-01 5.615352057994e+05 7.821121041375e+05 0.000000000000e+00
5.990000000000e+02 7.272738591067e-01 6.438867179168e+05 7.645241993638e+05 0.000000000000e+00
6.000000000000e+02 5.045455166377e-01 6.675453657062e+05 7.431861709056e+05 0.000000000000e+00
6.010000000000e+02 -5.809339273144e-01 8.299250530497e+05 -1.899445014711e+06 0.000000000000e+00
6.020000000000e+02 -8.645108000899e-01 1.038849105206e+06 -3.592952620857e+06 0.000000000000e+00
6.030000000000e+02 -6.379366812057e-01 1.055163527992e+06 -2.617423188207e+06 0.000000000000e+00
6.040000000000e+02 -7.736151180456e-01 9.575486487414e+05 -1.702079861634e+05 0.000000000000e+00
6.050000000000e+02 1.001679862514e+00 6.014822834818e+05 8.901268641526e+05 0.000000000000e+00
6.060000000000e+02 7.489323414647e+00 1.429178055461e+04 7.663321494275e+05 0.000000000000e+00
6.070000000000e+02 7.348235510983e+00 0.000000000000e+00 6.435223867790e+05 0.000000000000e+00
6.080000000000e+02 3.798458150777e+00 0.000000000000e+00 5.435855128874e+05 0.000000000000e+00
6.090000000000e+02 2.014459641051e+00 0.000000000000e+00 4.824348148509e+05 0.000000000000e+00
6.100000000000e+02 1.848984589061e+00 0.000000000000e+00 4.644973664079e+05 0.000000000000e+00
6.110000000000e+02 -9.701560891354e-01 0.000000000000e+00 4.287200882098e+05 0.000000000000e+00
6.120000000000e+02 -2.030822695036e-01 0.000000000000e+00 4.114292213391e+05 0.000000000000e+00
6.130000000000e+02 -3.540273976492e-01 0.000000000000e+00 4.408767235421e+05 0.000000000000e+00
6.140000000000e+02 -7.691596315690e-01 0.000000000000e+00 4.954102822086e+05 0.000000000000e+00
6.150000000000e+02 -9.440927382821e-01 0.000000000000e+00 4.954853009082e+05 0.000000000000e+00
6.160000000000e+02 -6.663461621700e-01 0.000000000000e+00 4.615084593130e+05 0.000000000000e+00
6.170000000000e+02 4.175926156632e-02 0.000000000000e+00 4.522326198987e+05 0.000000000000e+00
6.180000000000e+02 -3.663166389982e-01 0.000000000000e+00 4.471157016880e+05 0.000000000000e+00
6.190000000000e+02 -2.889249605311e-03 0.000000000000e+00 4.316121181099e+05 0.000000000000e+00
6.200000000000e+02 -6.436048497658e-01 0.000000000000e+00 4.351635847692e+05 0.000000000000e+00
6.210000000000e+02 -1.056920991438e+00 0.000000000000e+00 4.380815760790e+05 0.000000000000e+00
6.220000000000e+02 -4.421233975363e-01 0.000000000000e+00 4.556671478149e+05 0.000000000000e+00
6.230000000000e+02 -6.470375112586e-01 7.555048646901e+04 4.658295070479e+05 0.000000000000e+00
6.240000000000e+02 -8.400951873056e-01 8.369633074892e+04 4.671516006330e+05 0.000000000000e+00
6.250000000000e+02 -6.282771912047e-01 0.000000000000e+00 4.430856434243e+05 0.000000000000e+00
6.260000000000e+02 -2.615933239589e-01 0.000000000000e+00 4.293729707057e+05 0.000000000000e+00
6.270000000000e+02 -6.136994230317e-01 0.000000000000e+00 4.108992197591e+05 0.000000000000e+00
6.280000000000e+02 -1.625464598924e-01 0.000000000000e+00 3.984624924194e+05 0.000000000000e+00
6.290000000000e+02 -5.001180324545e-01 0.000000000000e+00 4.018320292255e+05 0.000000000000e+00
6.300000000000e+02 -6.050929926124e-01 0.000000000000e+00 4.054462730298e+05 0.000000000000e+00
6.310000000000e+02 -4.902490976404e-01 0.000000000000e+00 4.072923990712e+05 0.000000000000e+00
6.320000000000e+02 -4.272610912519e-01 0.000000000000e+00 4.018925663555e+05 0.000000000000e+00
6.330000000000e+02 -5.136424187624e-01 0.000000000000e+00 3.928606618793e+05 0.000000000000e+00
6.340000000000e+02 -3.128133024815e-01 0.000000000000e+00 3.821890052626e+05 0.000000000000e+00
6.350000000000e+02 -2.263412391639e-01 0.000000000000e+00 3.694572792203e+05 0.000000000000e+00
6.360000000000e+02 -2.524121268078e-01 0.000000000000e+00 3.635508447858e+05 0.000000000000e+00
6.370000000000e+02 -1.670103776886e-01 0.000000000000e+00 3.613537016592e+05 0.000000000000e+00
6.380000000000e+02 -1.662140423379e-01 0.000000000000e+00 3.639895644800e+05 0.000000000000e+00
6.390000000000e+02 -5.046713103286e-01 0.000000000000e+00 3.665153074153e+05 0.000000000000e+00
6.400000000000e+02 -2.573201298031e-01 0.000000000000e+00 3.596022287709e+05 0.000000000000e+00
6.410000000000e+02 -3.683437317035e-02 0.000000000000e+00 3.472049588140e+05 0.000000000000e+00
6.420000000000e+02 2.315979236686e-03 0.000000000000e+00 3.378186784849e+05 0.000000000000e+00
6.430000000000e+02 -2.871115878326e-02 0.000000000000e+00 3.312644956528e+05 0.000000000000e+00
6.440000000000e+02 -6.526668374140e-02 0.000000000000e+00 3.280017968945e+05 0.000000000000e+00
6.450000000000e+02 -4.509889423953e-02 0.000000000000e+00 3.288126436532e+05 0.000000000000e+00
6.460000000000e+02 -3.016196575054e-01 0.000000000000e+00 3.379408110317e+05 0.000000000000e+00
6.470000000000e+02 -2.199430968234e-01 0.000000000000e+00 3.463053822889e+05 0.000000000000e+00
6.480000000000e+02 -5.003146332716e-01 0.000000000000e+00 3.528433826856e+05 0.000000000000e+00
6.490000000000e+02 -4.566490122605e-01 0.000000000000e+00 3.565612046219e+05 0.000000000000e+00
6.500000000000e+02 -1.360916755952e-01 0.000000000000e+00 3.524155975888e+05 0.000000000000e+00
6.510000000000e+02 -1.399731272623e-01 0.000000000000e+00 3.467396313565e+05 0.000000000000e+00
6.520000000000e+02 -4.860874633509e-01 0.000000000000e+00 3.498746210482e+05 0.000000000000e+00
6.530000000000e+02 -2.125703822966e-01 0.000000000000e+00 3.449464742003e+05 0.000000000000e+00
6.540000000000e+02 -2.376761186701e-01 0.000000000000e+00 3.422475262402e+05 0.000000000000e+00
6.550000000000e+02 -8.721253978055e-02 0.000000000000e+00 3.344634111720e+05 0.000000000000e+00
6.560000000000e+02 -7.181911974145e-02 0.000000000000e+00 3.303209484522e+05 0.000000000000e+00
6.570000000000e+02 -9.557844544069e-02 0.000000000000e+00 3.293209556192e+05 0.000000000000e+00
6.580000000000e+02 -3.633427900815e-01 0.000000000000e+00 3.357878980320e+05 0.000000000000e+00
6.590000000000e+02 -1.974416931112e-01 0.000000000000e+00 3.368567356371e+05 0.000000000000e+00
6.600000000000e+02 -2.326783850342e-01 0.000000000000e+00 3.345693785382e+05 0.000000000000e+00
6.610000000000e+02 -4.685475168575e-01 0.000000000000e+00 3.382665673531e+05 0.000000000000e+00
6.620000000000e+02 -2.093552338770e-01 0.000000000000e+00 3.271341406136e+05 0.000000000000e+00
6.630000000000e+02 -7.826653283928e-02 0.000000000000e+00 3.153151818259e+05 0.000000000000e+00
6.640000000000e+02 -8.058674223984e-02 0.000000000000e+00 3.077327217791e+05 0.000000000000e+00
6.650000000000e+02 -8.887930991610e-02 0.000000000000e+00 3.042930271607e+05 0.000000000000e+00
6.660000000000e+02 -3.013044035632e-01 0.000000000000e+00 3.071456629521e+05 0.000000000000e+00
6.670000000000e+02 -2.285329653078e-01 0.000000000000e+00 3.047738818163e+05 0.000000000000e+00
6.680000000000e+02 -2.362503659571e-01 0.000000000000e+00 3.029296381923e+05 0.000000000000e+00
6.690000000000e+02 -3.292022538043e-02 0.000000000000e+00 2.868872906187e+05 0.000000000000e+00
6.700000000000e+02 -2.156373787131e-02 0.000000000000e+00 2.764874523287e+05 0.000000000000e+00
6.710000000000e+02 -1.548420379839e-01 0.000000000000e+00 2.797973657553e+05 0.000000000000e+00
6.720000000000e+02 -8.546116422862e-02 0.000000000000e+00 2.775506078748e+05 0.000000000000e+00
6.730000000000e+02 -3.881811432978e-02 0.000000000000e+00 2.757935274063e+05 0.000000000000e+00
6.740000000000e+02 -2.124916568741e-02 0.000000000000e+00 2.687843533860e+05 0.000000000000e+00
6.750000000000e+02 -1.136262063159e-02 0.000000000000e+00 2.645465410776e+05 0.000000000000e+00
6.760000000000e+02 -1.392253146694e-01 0.000000000000e+00 2.697287323990e+05 0.000000000000e+00
6.770000000000e+02 -1.429999962452e-01 0.000000000000e+00 2.741604301033e+05 0.000000000000e+00
6.780000000000e+02 -1.157798539832e-02 0.000000000000e+00 2.727077394764e+05 0.000000000000e+00
6.790000000000e+02 -5.533069076825e-01 0.000000000000e+00 2.846157617250e+05 0.000000000000e+00
6.800000000000e+02 -4.556130112549e-01 0.000000000000e+00 2.933841631859e+05 0.000000000000e+00
6.810000000000e+02 -4.026439670097e-01 0.000000000000e+00 2.968605358734e+05 0.000000000000e+00
6.820000000000e+02 -3.330555164104e-01 0.000000000000e+00 2.967788292543e+05 0.000000000000e+00
6.830000000000e+02 -9.485042781763e-02 0.000000000000e+00 2.913949459962e+05 0.000000000000e+00
6.840000000000e+02 -1.403703600108e-01 0.000000000000e+00 2.897043853549e+05 0.000000000000e+00
6.850000000000e+02 -1.524311338428e-01 0.000000000000e+00 2.879894483710e+05 0.000000000000e+00
6.860000000000e+02 -1.417771748552e-01 0.000000000000e+00 2.893568754927e+05 0.000000000000e+00
6.870000000000e+02 -1.028038815023e-01 0.000000000000e+00 2.884522689964e+05 0.000000000000e+00
6.880000000000e+02 -5.555051252959e-02 0.000000000000e+00 2.816427693031e+05 0.000000000000e+00
6.890000000000e+02 -2.569420844217e-02 0.000000000000e+00 2.809722174746e+05 0.000000000000e+00
6.900000000000e+02 -4.689867522891e-02 0.000000000000e+00 2.784127366105e+05 0.000000000000e+00
6.910000000000e+02 -1.580500997752e-02 0.000000000000e+00 2.786939188213e+05 0.000000000000e+00
6.920000000000e+02 -3.069471408525e-03 0.000000000000e+00 2.649426741492e+05 0.000000000000e+00
6.930000000000e+02 -7.594711230772e-02 0.000000000000e+00 2.496809261784e+05 0.000000000000e+00
6.940000000000e+02 -1.348449596269e-02 0.000000000000e+00 2.594654224522e+05 0.000000000000e+00
6.950000000000e+02 -4.168348425462e-02 0.000000000000e+00 2.529254430003e+05 0.000000000000e+00
6.960000000000e+02 -3.580914317825e-02 0.000000000000e+00 2.654210877129e+05 0.000000000000e+00
6.970000000000e+02 -2.232270093990e-02 0.000000000000e+00 2.617867452360e+05 0.000000000000e+00
6.980000000000e+02 -2.181655929337e-02 0.000000000000e+00 2.634260814986e+05 0.000000000000e+00
6.990000000000e+02 -3.682592086574e-02 0.000000000000e+00 2.510129117236e+05 0.000000000000e+00
7.000000000000e+02 -3.979605572097e-02 0.000000000000e+00 2.513993114843e+05 0.000000000000e+00
7.010000000000e+02 -3.588994575241e-02 0.000000000000e+00 2.528169583545e+05 0.000000000000e+00
7.020000000000e+02 -1.157075814393e-01 0.000000000000e+00 2.413392002578e+05 0.000000000000e+00
7.030000000000e+02 -7.338338315162e-02 0.000000000000e+00 2.509379675615e+05 0.000000000000e+00
7.040000000000e+02 -1.012167383785e-01 0.000000000000e+00 2.516655366414e+05 0.000000000000e+00
7.050000000000e+02 -5.529212715498e-02 0.000000000000e+00 2.587589238463e+05 0.000000000000e+00
7.060000000000e+02 -4.997991575511e-02 0.000000000000e+00 2.594730831183e+05 0.000000000000e+00
7.070000000000e+02 -6.808193109683e-02 0.000000000000e+00 2.610188631330e+05 0.000000000000e+00
7.080000000000e+02 -4.511285390821e-02 0.000000000000e+00 2.588696643052e+05 0.000000000000e+00
7.090000000000e+02 -2.350930861569e-02 0.000000000000e+00 2.587809382627e+05 0.000000000000e+00
7.100000000000e+02 -8.752378357425e-02 0.000000000000e+00 2.444614889556e+05 0.000000000000e+00
7.110000000000e+02 -1.295622243464e-01 0.000000000000e+00 2.477602302164e+05 0.000000000000e+00
7.120000000000e+02 -1.025770818964e-01 0.000000000000e+00 2.487832566935e+05 0.000000000000e+00
7.130000000000e+02 -9.423485777511e-02 0.000000000000e+00 2.519050376122e+05 0.000000000000e+00
7.140000000000e+02 -1.427922244475e-01 0.000000000000e+00 2.476335639560e+05 0.000000000000e+00
7.150000000000e+02 -3.220956416856e-01 0.000000000000e+00 2.475518527327e+05 0.000000000000e+00
7.160000000000e+02 -1.955074642801e-01 0.000000000000e+00 2.627043209309e+05 0.000000000000e+00
7.170000000000e+02 -1.184320365879e-01 0.000000000000e+00 2.660772738934e+05 0.000000000000e+00
7.180000000000e+02 -2.035295984256e-01 0.000000000000e+00 2.605956311339e+05 0.000000000000e+00
7.190000000000e+02 -1.652264734743e-01 0.000000000000e+00 2.652474740964e+05 0.000000000000e+00
7.200000000000e+02 -1.063495690438e-01 0.000000000000e+00 2.689450975883e+05 0.000000000000e+00
7.210000000000e+02 -1.880294746914e-02 0.000000000000e+00 2.732695354342e+05 0.000000000000e+00
7.220000000000e+02 -3.900499893907e-02 0.000000000000e+00 2.641148291866e+05 0.000000000000e+00
7.230000000000e+02 -2.651854655443e-02 0.000000000000e+00 2.602742002096e+05 0.000000000000e+00
7.240000000000e+02 -6.269319955753e-03 0.000000000000e+00 2.657180855379e+05 0.000000000000e+00
7.250000000000e+02 -9.648014823507e-03 0.000000000000e+00 2.723520204949e+05 0.000000000000e+00
7.260000000000e+02 -1.249698326772e-02 0.000000000000e+00 2.624152733111e+05 0.000000000000e+00
7.270000000000e+02 -1.035956000565e-02 0.000000000000e+00 2.608096266741e+05 0.000000000000e+00
7.280000000000e+02 -5.397147305590e-03 0.000000000000e+00 2.576658347048e+05 0.000000000000e+00
7.290000000000e+02 -7.950710496890e-03 0.000000000000e+00 2.506623681906e+05 0.000000000000e+00
